Date OMX,Close/Last OMX,Open OMX,High OMX,Low OMX,Date NASDAQ,Close/Last NASDAQ,Open NASDAQ,High NASDAQ,Low NASDAQ
09/18/2023,2313.04,2313.04,2330.93,2301.95,09/18/2023,15225.37,15161.17,15268.96,15155.46
09/15/2023,2339.83,2360.26,2372.87,2339.37,09/15/2023,15202.4,15425.95,15435.45,15173.71
09/14/2023,2357.26,2357.26,2358.59,2317.24,09/14/2023,15473.89,15433.01,15512.82,15337.18
09/13/2023,2313.7,2313.7,2324.8,2290.26,09/13/2023,15348.53,15293.27,15414.61,15256.6
09/12/2023,2328.84,2328.84,2352.01,2322.48,09/12/2023,15289.74,15390.59,15447.85,15278.88
09/11/2023,2343.94,2343.94,2357.36,2334.3,09/11/2023,15461.87,15409.77,15482.84,15328.35
09/08/2023,2331.91,2329.38,2346.11,2317.91,09/08/2023,15280.23,15265.57,15374.22,15244.06
09/07/2023,2332.41,2332.41,2334.59,2320.46,09/07/2023,15258.52,15174.22,15288.2,15138.73
09/06/2023,2331.01,2331.01,2335.55,2310.61,09/06/2023,15371.44,15467.32,15487,15289.48
09/05/2023,2332.32,2332.32,2346.56,2319.67,09/05/2023,15508.24,15460.52,15556.85,15419.96
09/01/2023,2329.86,2327.89,2351.83,2327.69,09/01/2023,15490.86,15600.95,15618.85,15429.36
08/31/2023,2302.82,2302.82,2322.78,2302.77,08/31/2023,15501.07,15475.43,15575.01,15466.41
08/30/2023,2320.66,2320.66,2343.68,2318.47,08/30/2023,15462.43,15386.67,15484.83,15341.94
08/29/2023,2337.2,2332.92,2342.7,2322.02,08/29/2023,15376.55,15043.02,15391.56,15034.54
08/28/2023,2320.01,2320.01,2324.22,2300.46,08/28/2023,15052.46,15035.48,15086.23,14948.92
08/25/2023,2287.27,2298.08,2300.88,2284.66,08/25/2023,14941.83,14858.93,15001.29,14715.36
08/24/2023,2299.04,2299.04,2328.01,2297.92,08/24/2023,14816.44,15278.93,15279.24,14814.83
08/23/2023,2311.37,2311.37,2313.32,2290.88,08/23/2023,15148.06,14947.58,15188.86,14947.58
08/22/2023,2291.37,2291.37,2300.45,2282.17,08/22/2023,14908.96,15035.07,15037.79,14883.98
08/21/2023,2270.71,2270.71,2294.67,2269.72,08/21/2023,14936.69,14762.01,14958.87,14739.37
08/18/2023,2266.86,2260.25,2277.19,2257.44,08/18/2023,14694.84,14589.71,14744.57,14557.83
08/17/2023,2292.01,2292.01,2303.08,2287.11,08/17/2023,14715.81,14943.34,14949.58,14698.29
08/16/2023,2304.3,2304.3,2310.36,2289.38,08/16/2023,14876.47,15021.63,15077.05,14874.02
08/15/2023,2294.84,2294.84,2312.37,2288.61,08/15/2023,15037.65,15172.08,15192.88,15014.36
08/14/2023,2307.39,2307.39,2312.11,2297.44,08/14/2023,15205.59,14988.42,15206.26,14972.01
08/11/2023,2307.95,2304.02,2331.78,2296.61,08/11/2023,15028.07,15010.52,15102.53,14973.67
08/10/2023,2340.39,2340.39,2351.81,2318.9,08/10/2023,15128.84,15217.29,15366.29,15072.49
08/09/2023,2337.98,2337.98,2360.22,2336.64,08/09/2023,15101.71,15286.99,15288.76,15077.91
08/08/2023,2335.3,2335.3,2342.69,2226.58,08/08/2023,15273.05,15279.41,15295.8,15148.25
08/07/2023,2243.82,2243.82,2244.6,2225.22,08/07/2023,15407.85,15355.62,15410.85,15258.92
08/04/2023,2227.38,2221.92,2233.09,2215.59,08/04/2023,15274.92,15420.74,15523.31,15258.69
08/03/2023,2222.71,2222.71,2236.05,2217.45,08/03/2023,15353.54,15287.77,15436.59,15270.72
08/02/2023,2243.12,2243.12,2258.24,2228.16,08/02/2023,15370.74,15561.15,15561.36,15321.44
08/01/2023,2276.19,2276.19,2284.59,2269.86,08/01/2023,15718.01,15696.98,15748.43,15636.57
07/31/2023,2285.38,2285.38,2289.41,2262.42,07/31/2023,15757,15774.3,15803.55,15702.74
07/28/2023,2262.54,2264.42,2272.57,2259.58,07/28/2023,15750.93,15630.17,15788.48,15617.75
07/27/2023,2278.51,2278.51,2293.05,2277.39,07/27/2023,15464.93,15734.03,15795.51,15416.05
07/26/2023,2268.43,2268.43,2310.66,2259.73,07/26/2023,15499.26,15514.04,15571.16,15411.91
07/25/2023,2310.17,2310.17,2312.46,2283.67,07/25/2023,15561.42,15483.06,15622.69,15482.04
07/24/2023,2299.98,2299.98,2307.55,2290.1,07/24/2023,15448.02,15475.15,15504.67,15374.66
07/21/2023,2295.61,2288.42,2298.04,2277.93,07/21/2023,15425.67,15554.95,15600.54,15410.57
07/20/2023,2294.38,2294.38,2295.51,2266.81,07/20/2023,15466.09,15717.67,15771.84,15429.87
07/19/2023,2278.28,2278.28,2296.45,2275.02,07/19/2023,15826.35,15888.16,15932.05,15781.96
07/18/2023,2286.59,2286.59,2287.38,2270.31,07/18/2023,15841.35,15671.72,15895.68,15607.71
07/17/2023,2272.47,2272.47,2281.2,2257.85,07/17/2023,15713.28,15608.28,15745.67,15576.51
07/14/2023,2273.77,2279.38,2282.44,2266.29,07/14/2023,15565.6,15610,15720.06,15531
07/13/2023,2282.43,2282.43,2286.55,2262.88,07/13/2023,15571.98,15432.48,15602.74,15420.71
07/12/2023,2258.92,2258.92,2259.84,2209.81,07/12/2023,15307.23,15279.35,15364.09,15209.71
07/11/2023,2231.3,2231.3,2244.45,2218.82,07/11/2023,15119.06,15068.13,15135.29,14974.16
07/10/2023,2228.36,2228.36,2236.78,2218.52,07/10/2023,15045.64,15031.95,15066.44,14924.64
07/07/2023,2238.37,2241.37,2248.59,2223.91,07/07/2023,15036.85,15070.5,15210.63,15032.56
07/06/2023,2236.37,2236.37,2271.71,2232.37,07/06/2023,15089.45,15054.1,15106.45,14969.14
07/05/2023,2279.96,2279.96,2283.94,2273.77,07/05/2023,15203.78,15165.36,15275.18,15162.66
07/03/2023,2288.85,2287.98,2292.88,2280.54,07/03/2023,15208.69,15190.54,15232.96,15153.6
06/30/2023,2297.5,2293.2,2303.59,2267.28,06/30/2023,15179.21,15085.24,15213.75,15081.57
06/29/2023,2259.37,2259.37,2263.68,2249.6,06/29/2023,14939.95,14965.55,14986.89,14876.94
06/28/2023,2254.27,2254.27,2261.78,2241.84,06/28/2023,14964.57,14876.25,15051.08,14865.81
06/27/2023,2233.83,2233.83,2250.01,2220.12,06/27/2023,14945.91,14751.57,14972.31,14726.75
06/26/2023,2252,2252,2259.48,2241.06,06/26/2023,14689.02,14866.66,14982.82,14687.02
06/23/2023,2257.12,2253.24,2261.26,2236.95,06/23/2023,14891.48,14879.23,14983.73,14821.81
06/22/2023,2258.35,2258.35,2265.06,2237.83,06/22/2023,15042.32,14797.89,15044.22,14794.95
06/21/2023,2279.97,2279.97,2295.71,2276.32,06/21/2023,14867.45,15019.01,15038.9,14826.02
06/20/2023,2287.53,2287.53,2304.26,2285.95,06/20/2023,15070.15,15036.48,15127.42,14946.72
06/16/2023,2300.37,2325.24,2325.24,2299.24,06/16/2023,15083.92,15272.65,15284.65,15073.45
06/15/2023,2332.86,2332.86,2333.66,2311.82,06/15/2023,15185.48,14949.7,15246.62,14930.12
06/14/2023,2328.99,2328.99,2334.45,2325.48,06/14/2023,15005.69,14894.1,15017.1,14784.62
06/13/2023,2331.04,2331.04,2337.58,2319.69,06/13/2023,14900.85,14911.26,14931.83,14770.14
06/12/2023,2314.66,2314.66,2334.35,2314.22,06/12/2023,14784.3,14617.35,14789.6,14571.36
06/09/2023,2314.84,2309.2,2327.51,2304.82,06/09/2023,14528.36,14574.24,14672.85,14487.48
06/08/2023,2320.16,2320.16,2329.31,2312.1,06/08/2023,14484.54,14319.24,14503.31,14314.69
06/07/2023,2318.01,2318.01,2334.04,2316.66,06/07/2023,14303.29,14573.27,14647.91,14283.88
06/06/2023,2330.83,2330.83,2331.73,2313.22,06/06/2023,14558.09,14526.1,14593.5,14476.99
06/05/2023,2302.21,2302.21,2313.94,2300.93,06/05/2023,14556.5,14550.13,14662.95,14516.88
06/02/2023,2309.88,2298.36,2310.92,2281.62,06/02/2023,14546.64,14517.08,14595.81,14442.15
06/01/2023,2284.71,2284.71,2303.29,2274.41,06/01/2023,14441.51,14269.09,14493.31,14219.94
05/31/2023,2285.03,2285.03,2300.11,2275.57,05/31/2023,14254.09,14293.56,14375.38,14216.16
05/30/2023,2296.72,2296.72,2322.83,2295.57,05/30/2023,14354.99,14465.59,14520.17,14301.08
05/26/2023,2316.97,2329.23,2329.48,2315.12,05/26/2023,14298.41,13990.55,14329.49,13982.16
05/25/2023,2291.12,2291.12,2312.88,2291.12,05/25/2023,13938.53,13920.89,13986.87,13812.18
05/24/2023,2298.33,2298.33,2333.54,2295.96,05/24/2023,13604.48,13589.02,13655.73,13520.92
05/23/2023,2347.92,2347.92,2376.61,2347.92,05/23/2023,13672.54,13773.68,13827.1,13662.91
05/22/2023,2383.16,2383.16,2389.86,2374.25,05/22/2023,13849.74,13805.33,13893.71,13792.97
05/19/2023,2365.18,2366.99,2369.27,2358.7,05/19/2023,13803.49,13842.69,13874.42,13763.9
05/18/2023,2347.53,2347.53,2353.2,2347.11,05/18/2023,13834.62,13608.95,13844.76,13606.81
05/17/2023,2352.82,2352.82,2365.16,2352.13,05/17/2023,13589.26,13474.52,13608.33,13419.35
05/16/2023,2352.6,2352.6,2374.84,2348.32,05/16/2023,13426.01,13385.37,13498.44,13384.77
05/15/2023,2377.44,2377.44,2383.76,2369.16,05/15/2023,13413.51,13352.26,13419.81,13297.85
05/12/2023,2374.62,2367.26,2377.23,2355.38,05/12/2023,13340.18,13407.02,13427.42,13256.56
05/11/2023,2353.76,2353.76,2372.95,2347.36,05/11/2023,13389.78,13376.85,13411.7,13306.08
05/10/2023,2342.86,2342.86,2358.26,2330.69,05/10/2023,13347.83,13308.41,13384.42,13204.79
05/09/2023,2348.98,2348.98,2364.56,2328.23,05/09/2023,13201.11,13228.64,13254.81,13193.88
05/08/2023,2367.01,2367.01,2372.19,2338.47,05/08/2023,13291.64,13247.09,13302.43,13193.08
05/05/2023,2329.29,2318.57,2329.29,2309.47,05/05/2023,13259.13,13070.7,13291.11,13059.91
05/04/2023,2311.52,2311.52,2323.56,2278.23,05/04/2023,12982.48,13014.07,13064.02,12938.45
05/03/2023,2332.68,2332.68,2351.39,2331.3,05/03/2023,13030.21,13123.1,13231.71,13026.04
05/02/2023,2334.22,2334.22,2363.54,2333.6,05/02/2023,13113.66,13225.48,13241.53,13046.79
05/01/2023,2357.56,2357.56,2361.2,2350.58,05/01/2023,13231.47,13229.11,13287.47,13186.4
04/28/2023,2349.86,2344.74,2361.92,2337.32,04/28/2023,13245.99,13139.35,13247.39,13096.94
04/27/2023,2341.73,2341.73,2349.48,2319.91,04/27/2023,13160.03,12963.21,13175.62,12938.5
04/26/2023,2318.85,2318.85,2355.28,2306.08,04/26/2023,12806.48,12866.64,12929.62,12783.42
04/25/2023,2360.89,2360.89,2373.08,2355.41,04/25/2023,12725.11,12905.09,12933.28,12724.24
04/24/2023,2373.68,2373.68,2380.07,2366.84,04/24/2023,12969.76,12981.71,13044.22,12883.77
04/21/2023,2371,2354.64,2372.42,2345.82,04/21/2023,13000.77,12970.32,13030.85,12899.64
04/20/2023,2345.77,2345.77,2350.85,2342.43,04/20/2023,12985.98,12962.29,13107.92,12933.8
04/19/2023,2354.97,2354.97,2378.72,2344.86,04/19/2023,13088.71,12992.51,13128.25,12988.2
04/18/2023,2381.39,2381.39,2397.76,2378.46,04/18/2023,13091.79,13180.31,13196.18,13044.21
04/17/2023,2385.28,2385.28,2389.91,2374.74,04/17/2023,13087.71,13053.26,13105.68,12981.26
04/14/2023,2370.79,2359.17,2372.64,2342.29,04/14/2023,13079.52,13044.69,13152.28,12962.51
04/13/2023,2336.7,2336.7,2351.53,2322.52,04/13/2023,13109.39,12922.9,13124.41,12920.02
04/12/2023,2318.99,2318.99,2329.17,2308.19,04/12/2023,12848.35,13043.97,13071.98,12833.31
04/11/2023,2302.53,2302.53,2307.31,2284.51,04/11/2023,12964.15,13040.49,13049.56,12947.66
04/10/2023,2280.56,2280.56,2284.03,2280.11,04/10/2023,13051.23,12936.52,13051.85,12861.52
04/06/2023,2284.39,2284.05,2285.57,2280.9,04/06/2023,13062.6,12892.9,13078.1,12846.03
04/05/2023,2281.85,2281.85,2301.78,2277.12,04/05/2023,12967.2,13056.79,13065.28,12894.44
04/04/2023,2312.18,2312.18,2330.72,2310.36,04/04/2023,13100.07,13165.32,13204.08,13049.98
04/03/2023,2308.69,2308.69,2328.38,2306.77,04/03/2023,13148.35,13084.1,13157.47,13036.55
03/31/2023,2324.19,2317.6,2327.85,2302.53,03/31/2023,13181.35,12968.96,13188.83,12968
03/30/2023,2308.18,2308.18,2309,2274.81,03/30/2023,12963.14,12934.99,12987.97,12894.14
03/29/2023,2274.76,2274.76,2274.76,2255.98,03/29/2023,12846.03,12768.14,12867.32,12734.68
03/28/2023,2250.64,2250.64,2272.58,2248.12,03/28/2023,12610.57,12654.91,12654.91,12517.87
03/27/2023,2256.81,2256.81,2264.77,2247.3,03/27/2023,12673.07,12797.9,12839.42,12647.94
03/24/2023,2228.8,2221.29,2240.17,2213.2,03/24/2023,12767.05,12700.51,12770.28,12608.15
03/23/2023,2257.08,2257.08,2257.93,2227.36,03/23/2023,12729.23,12735.6,12900.1,12611.67
03/22/2023,2257.25,2257.25,2265.25,2247.21,03/22/2023,12567.15,12742.41,12943.62,12563.78
03/21/2023,2252.46,2252.46,2263,2234.56,03/21/2023,12741.44,12643.35,12762.45,12582.76
03/20/2023,2218.51,2218.51,2227.9,2150.3,03/20/2023,12562.61,12487.79,12578.35,12407.82
03/17/2023,2187.89,2197.99,2240.45,2176.34,03/17/2023,12519.88,12570.16,12674.34,12444.08
03/16/2023,2214.47,2214.47,2232.14,2175.2,03/16/2023,12581.39,12211.87,12595.69,12190.65
03/15/2023,2204.83,2204.83,2267.59,2204.83,03/15/2023,12251.32,12083.24,12269.45,12026.18
03/14/2023,2260.47,2260.47,2265.53,2209.65,03/14/2023,12199.79,12078.46,12217.87,12035.22
03/13/2023,2222.9,2222.9,2265.05,2197.63,03/13/2023,11923.17,11752.1,12073.95,11695.41
03/10/2023,2263.03,2278.9,2282.63,2252.76,03/10/2023,11830.28,12001.7,12069.62,11789.86
03/09/2023,2310.99,2310.99,2315.94,2296.38,03/09/2023,11995.88,12230.84,12340.45,11970.34
03/08/2023,2306.44,2306.44,2308.69,2296.57,03/08/2023,12215.33,12181.06,12237.72,12102.28
03/07/2023,2316.56,2316.56,2347.54,2315.91,03/07/2023,12152.17,12303.19,12344.04,12130.01
03/06/2023,2337.88,2337.88,2351.97,2336.8,03/06/2023,12302.48,12344.65,12466.88,12297.57
03/03/2023,2339.99,2329.84,2341,2316.29,03/03/2023,12290.81,12110.71,12300.46,12095.24
03/02/2023,2315.08,2315.08,2316.01,2297.25,03/02/2023,12044.87,11830.09,12074.59,11830.09
03/01/2023,2313.48,2313.48,2339.47,2311.15,03/01/2023,11938.57,12026.72,12054.48,11906.58
02/28/2023,2323.47,2323.47,2331.01,2317.3,02/28/2023,12042.12,12041.75,12146.52,12021.32
02/27/2023,2339.25,2339.25,2343.68,2312.66,02/27/2023,12057.79,12106.79,12159.64,12034.61
02/24/2023,2308.77,2318.54,2336.88,2304.88,02/24/2023,11969.65,11979.8,12018.32,11900.84
02/23/2023,2326.95,2326.95,2339.02,2318.93,02/23/2023,12180.14,12224.44,12227.4,12003.31
02/22/2023,2319.87,2319.87,2325.76,2306.37,02/22/2023,12066.27,12085.67,12156.21,12006.04
02/21/2023,2330.21,2330.21,2337,2312.3,02/21/2023,12060.3,12205.21,12257.06,12058.23
02/17/2023,2325.21,2325.88,2329.41,2315,02/17/2023,12358.18,12352.3,12385.52,12233.79
02/16/2023,2314.56,2314.56,2330.87,2300.99,02/16/2023,12442.48,12495.07,12653.4,12440
02/15/2023,2320.92,2320.92,2322.03,2297.49,02/15/2023,12687.89,12531.6,12689.34,12486.42
02/14/2023,2314.8,2314.8,2334.33,2306.27,02/14/2023,12590.89,12413.1,12627.4,12356.32
02/13/2023,2315.95,2315.95,2317.04,2285.87,02/13/2023,12502.31,12356.5,12522.78,12313.45
02/10/2023,2279.79,2278.63,2306.73,2264.38,02/10/2023,12304.92,12306.59,12375.72,12204.21
02/09/2023,2312.95,2312.95,2319.54,2297.1,02/09/2023,12381.17,12677.54,12679.54,12327.44
02/08/2023,2286.69,2286.69,2309.45,2286.69,02/08/2023,12495.38,12680.03,12709.45,12471.11
02/07/2023,2279.41,2279.41,2285.76,2271.74,02/07/2023,12728.27,12474.95,12771.59,12419.71
02/06/2023,2275.17,2275.17,2282.42,2265.23,02/06/2023,12464.51,12468.8,12558.87,12411.88
02/03/2023,2288.4,2266.56,2290.02,2254.68,02/03/2023,12573.36,12520.95,12828.71,12520.95
02/02/2023,2269.79,2269.79,2269.97,2238.08,02/02/2023,12803.14,12655.18,12880.98,12600.76
02/01/2023,2233.27,2233.27,2249.64,2229.06,02/01/2023,12363.1,12087.92,12458.87,12010.73
01/31/2023,2223.59,2223.59,2242,2211.72,01/31/2023,12101.93,11915.94,12104.13,11915.94
01/30/2023,2243.53,2243.53,2244.86,2225.15,01/30/2023,11912.39,12047.16,12087.68,11906.11
01/27/2023,2239.01,2231.32,2241.67,2226.68,01/27/2023,12166.6,12000.21,12248.15,11999.87
01/26/2023,2233.09,2233.09,2255.28,2231.48,01/26/2023,12051.48,11972.57,12055.81,11853.37
01/25/2023,2237.89,2237.89,2269.8,2230.42,01/25/2023,11814.69,11636.01,11841.81,11550.07
01/24/2023,2266.34,2266.34,2283.27,2259.65,01/24/2023,11846.64,11802.95,11889.37,11780.07
01/23/2023,2276.12,2276.12,2277.16,2262.92,01/23/2023,11872.54,11652,11918.86,11617.83
01/20/2023,2257.5,2250.02,2259.51,2244.6,01/20/2023,11619.03,11363.85,11623.2,11329.54
01/19/2023,2243.01,2243.01,2275.75,2243.01,01/19/2023,11295.67,11345.19,11388.46,11251.94
01/18/2023,2284.49,2284.49,2290.52,2271.17,01/18/2023,11410.29,11636.61,11690.27,11403.31
01/17/2023,2266.54,2266.54,2274.59,2259.25,01/17/2023,11557.19,11531.54,11615.95,11484.02
01/13/2023,2270.1,2259.58,2271.34,2258.62,01/13/2023,11541.48,11362.13,11547.96,11347.6
01/12/2023,2243.86,2243.86,2248.14,2224.07,01/12/2023,11459.61,11441.45,11500.86,11246.02
01/11/2023,2231.02,2231.02,2244.88,2227.77,01/11/2023,11402.52,11259.16,11403.89,11220.75
01/10/2023,2236.48,2236.48,2252.38,2227.75,01/10/2023,11205.78,11069.05,11207.56,11050.68
01/09/2023,2267.4,2267.4,2268.73,2250.81,01/09/2023,11108.44,11133.07,11304.84,11085.32
01/06/2023,2234.95,2234.26,2235.56,2220.36,01/06/2023,11040.35,10807.45,11082.59,10696.42
01/05/2023,2224.63,2224.63,2233.1,2215.55,01/05/2023,10741.22,10837.25,10842.33,10728.26
01/04/2023,2230.5,2230.5,2242.47,2222.26,01/04/2023,10914.8,10949.34,10981.46,10785.53
01/03/2023,2226.07,2226.07,2236.14,2206.44,01/03/2023,10862.64,11038.42,11093.1,10770.93
12/30/2022,2206.03,2185.04,2206.13,2184.19,12/30/2022,10939.76,10835.59,10942.9,10778.64
12/29/2022,2197.43,2197.43,2197.53,2170.23,12/29/2022,10951.05,10800.8,10981.06,10776.62
12/28/2022,2179.93,2179.93,2194.41,2177.8,12/28/2022,10679.34,10807.12,10898.64,10671.19
12/27/2022,2188.76,2188.76,2197.95,2185.57,12/27/2022,10822.51,10944.3,10957.44,10807.61
12/23/2022,2177.77,2178.23,2180.54,2177.3,12/23/2022,10985.45,10911.04,11007.09,10830.9
12/22/2022,2175.46,2175.46,2205.03,2170.8,12/22/2022,10956.14,11099.36,11114.23,10784.02
12/21/2022,2185.12,2185.12,2185.78,2160.92,12/21/2022,11235.88,11110.65,11285.77,11083.36
12/20/2022,2164.82,2164.82,2170.42,2145.72,12/20/2022,11072.42,11023.47,11143.62,10967.07
12/19/2022,2169.79,2169.79,2181.43,2167.38,12/19/2022,11084.59,11243,11251.57,11029.77
12/16/2022,2169.93,2173.1,2203.77,2164.56,12/16/2022,11243.72,11313.64,11383.39,11175.54
12/15/2022,2207.33,2207.33,2245.24,2203.48,12/15/2022,11345.22,11573.38,11591.33,11300.35
12/14/2022,2262.42,2262.42,2267.81,2238.77,12/14/2022,11740.92,11824.54,11941.28,11617.41
12/13/2022,2256.72,2256.72,2277.33,2220.18,12/13/2022,11834.21,12141.24,12166.41,11724.9
12/12/2022,2222.82,2222.82,2231.71,2213.09,12/12/2022,11706.44,11572.26,11707.71,11529.41
12/09/2022,2243.23,2234.38,2246.55,2211.96,12/09/2022,11563.33,11594.38,11707.09,11550.31
12/08/2022,2204.91,2204.91,2209.36,2196.94,12/08/2022,11637.5,11543.68,11672.14,11470.68
12/07/2022,2202.36,2202.36,2215.21,2196.87,12/07/2022,11497.39,11490.99,11577.69,11431.96
12/06/2022,2217.05,2217.05,2242.86,2211.31,12/06/2022,11549.69,11775.2,11790.93,11488.6
12/05/2022,2238.98,2238.98,2247.25,2230.26,12/05/2022,11786.8,11899.54,11957.36,11732.15
12/02/2022,2234.4,2226.62,2240.52,2211.06,12/02/2022,11994.26,11845.53,12027.62,11825.53
12/01/2022,2231.25,2231.25,2240.26,2217.24,12/01/2022,12041.89,12030.24,12115.34,11928.66
11/30/2022,2192.76,2192.76,2208.2,2188.89,11/30/2022,12030.06,11505.74,12031.34,11481.89
11/29/2022,2183,2183,2200.8,2181.72,11/29/2022,11503.45,11590.3,11613.33,11450.34
11/28/2022,2174.92,2174.92,2191.64,2168.83,11/28/2022,11587.75,11684.07,11764.83,11555.26
11/25/2022,2191.71,2191.99,2193.91,2182.13,11/25/2022,11756.03,11777.33,11803.91,11748.79
11/23/2022,2187.68,2177.46,2189.47,2175.99,11/23/2022,11838.72,11725.08,11866.42,11722.01
11/22/2022,2153.18,2153.18,2156.15,2130.46,11/22/2022,11724.84,11590.83,11731.76,11503.34
11/21/2022,2136.74,2136.74,2148.37,2125.11,11/21/2022,11553.45,11623.35,11664.94,11524.44
11/18/2022,2136.67,2134.08,2138.5,2113.61,11/18/2022,11677.02,11791.85,11794.68,11579.64
11/17/2022,2116.89,2116.89,2146.36,2106.78,11/17/2022,11676.86,11521.64,11737.61,11519.38
11/16/2022,2135.59,2135.59,2168.76,2129.45,11/16/2022,11699.09,11767.42,11796.99,11673.14
11/15/2022,2160.92,2160.92,2176.61,2154.87,11/15/2022,11871.15,12006.45,12024.95,11735.4
11/14/2022,2169.89,2169.89,2185.82,2167.57,11/14/2022,11700.94,11728.11,11863.82,11669.1
11/11/2022,2167.73,2170.95,2193.82,2162.34,11/11/2022,11817.01,11604.36,11840.07,11535.56
11/10/2022,2179.6,2179.6,2185.96,2102.95,11/10/2022,11605.96,11350.42,11612.2,11235.74
11/09/2022,2117.89,2117.89,2128.67,2108.57,11/09/2022,10797.55,10971.43,11012.66,10790.35
11/08/2022,2128.93,2128.93,2132.86,2091.8,11/08/2022,11059.5,11039.58,11191.9,10897.53
11/07/2022,2101.55,2101.55,2104.19,2075.5,11/07/2022,10977,10900.83,11001.16,10817.59
11/04/2022,2083.26,2089.31,2096.74,2069.27,11/04/2022,10857.03,10911.98,10934.62,10632.39
11/03/2022,2057.29,2057.29,2059.6,2044.01,11/03/2022,10690.6,10769.43,10852.18,10680.83
11/02/2022,2077.4,2077.4,2081.32,2055.94,11/02/2022,10906.34,11300.27,11410.91,10903.48
11/01/2022,2048.22,2048.22,2079.87,2043.3,11/01/2022,11288.95,11571.53,11574.39,11278.28
10/31/2022,2048.07,2048.07,2053.65,2039.51,10/31/2022,11405.57,11465.21,11482.99,11331.26
10/28/2022,2047.13,2034.58,2048.48,2021.29,10/28/2022,11546.21,11176.99,11563.16,11176.99
10/27/2022,2043.22,2041.33,2049.26,2029.34,10/27/2022,11191.63,11387.71,11417.04,11179.9
10/26/2022,2047.63,2047.63,2048.74,2023.46,10/26/2022,11405.9,11409.79,11657.06,11388.34
10/25/2022,2034.91,2034.91,2035.46,2000.83,10/25/2022,11669.99,11482.87,11681.85,11480.41
10/24/2022,1992.61,1992.61,2002.07,1966.33,10/24/2022,11430.26,11321.11,11468.18,11166.49
10/21/2022,1956.85,1935.08,1964.74,1933.07,10/21/2022,11310.33,10998.17,11327.77,10962.01
10/20/2022,1976.31,1976.31,1992.31,1959.91,10/20/2022,11046.71,11081.22,11279.81,11001.28
10/19/2022,2001.78,2001.78,2033.8,2000.77,10/19/2022,11103.38,11081.82,11231.46,11008.11
10/18/2022,2026.47,2026.47,2038.96,2012.89,10/18/2022,11147.74,11368.76,11374.38,11035.8
10/17/2022,1995.73,1995.73,2006.51,1949.63,10/17/2022,11062.53,10967.25,11090.87,10959.74
10/14/2022,1964.99,1980.39,1987.22,1955.92,10/14/2022,10692.06,11130.08,11152.89,10677.48
10/13/2022,1935.35,1935.35,1944.12,1893.86,10/13/2022,11033.58,10481.58,11087.66,10440.64
10/12/2022,1938.93,1938.93,1949.86,1927.73,10/12/2022,10785.62,10810.3,10886.49,10754.85
10/11/2022,1931.7,1931.7,1939.14,1916.56,10/11/2022,10791.35,10865.32,10981.91,10716.33
10/10/2022,1934.36,1934.36,1960.35,1924.1,10/10/2022,10926.97,11048.51,11063.21,10824.25
10/07/2022,1944.46,1956.64,1979.14,1944.21,10/07/2022,11039.47,11272.46,11293.65,10991.66
10/06/2022,1984.15,1984.15,2007.93,1977.02,10/06/2022,11485.5,11556.4,11660.55,11472.83
10/05/2022,1986.46,1986.46,2004.73,1980.28,10/05/2022,11573.18,11429.47,11647.62,11312.52
10/04/2022,2003.88,2003.88,2004.06,1963.24,10/04/2022,11582.54,11477.85,11609.25,11462.37
10/03/2022,1947.39,1947.39,1948.23,1884.35,10/03/2022,11229.73,11059.17,11296.43,10985.01
09/30/2022,1920.56,1903.46,1922.83,1896.45,09/30/2022,10971.22,11123.11,11296.16,10966.95
09/29/2022,1887.39,1887.39,1916.25,1879.88,09/29/2022,11164.78,11334.57,11339.91,11038.94
09/28/2022,1930.3,1930.3,1931.26,1875.32,09/28/2022,11493.83,11258.74,11546.87,11210.81
09/27/2022,1914.52,1914.52,1928.04,1908.08,09/27/2022,11271.75,11411.34,11502.38,11175.29
09/26/2022,1902.38,1902.38,1916.14,1895.81,09/26/2022,11254.11,11283.14,11473.36,11235.74
09/23/2022,1906.97,1895.92,1935.14,1879.53,09/23/2022,11311.24,11398.75,11402.41,11169.66
09/22/2022,1930.95,1930.95,1966.15,1930.1,09/22/2022,11501.65,11574.32,11617.99,11448.86
09/21/2022,1976.64,1976.64,1979.09,1940.89,09/21/2022,11637.79,11892.72,12062.52,11636.25
09/20/2022,1952.11,1952.11,2000.27,1950.33,09/20/2022,11851.54,11855.84,11951.13,11761.69
09/19/2022,1981.64,1981.64,1993.52,1963.94,09/19/2022,11953.27,11753.6,11956.79,11752.43
09/16/2022,1996.32,2001.12,2021.78,1996.32,09/16/2022,11861.38,11775.94,11875.09,11710.26
09/15/2022,2040.04,2040.04,2068.18,2037.25,09/15/2022,11927.49,12034.43,12153.34,11867.88
09/14/2022,2060.94,2060.94,2085.99,2052.54,09/14/2022,12134.4,12092.03,12170.25,12016.43
09/13/2022,2082.43,2082.43,2137.58,2082.43,09/13/2022,12033.62,12364.83,12420.01,12004.42
09/12/2022,2123.65,2123.65,2128.09,2092.16,09/12/2022,12739.72,12649.23,12752.83,12639.76
09/09/2022,2088.42,2086.94,2094.08,2059.32,09/09/2022,12588.29,12424.15,12610.43,12424.15
09/08/2022,2053.62,2053.62,2056.26,2020.21,09/08/2022,12321.19,12139.57,12374.13,12120.26
